xetdata/xethub.git  Golang Dependencies,,
go-genproto,94a12d6c2237ea892a6074a6bf154d37b04fd28b,Apache-2.0
go-git,302dddeda962e4bb3477a8e4080bc6f5a253e2bb,Apache-2.0
go-github,8309da114464ce3686f71058945ff561a6189b24,BSD-3-Clause
go-github,99ee29e326a0b3d5e09982f3de2101ba70613808,BSD-3-Clause
go-gitlab,e3c6ee4750d45f1c2bed0a264ff6d48b974d4100,Apache-2.0
go-gogs-client,1d7215cd8d852f808634a2c77d72ba7878a09668,MIT
go-grpc-middleware,df0f91b29bbbdfc3a686a7a8edbe2b9de2072fdd,Apache-2.0
go-grpc-prometheus,c225b8c3b01faf2899099b768856a9e916e5087b,Apache-2.0
go-humanize,9f541cc9db5d55bce703bd99987c9d5cb8eea45e,MIT
going,0576708c56cea02331f864fe6e157ac7841923e4,MIT
go-internal,ec119421bb970ac974ea4ac16d8b58ffd0d727fc,BSD-3-Clause
go-isatty,a7c02353c47bc4ec6b30dc9628154ae4fe760c11,MIT
go-jmespath,3d4fd11601ddca248480565884e34e393313cd62,Apache-2.0
golang-lru,14eae340515388ca95aa8e7b86f0de668e981f54,MPL-2.0
golang_protobuf_extensions,c182affec369e30f25d3eb8cd8a478dee585ae7d,Apache-2.0
goldmark,c15e394c2750495742ad03a4aa2674536664d273,MIT
goldmark-highlighting,151362477c8778cdfd54adeea5cb3405231f3018,MIT
goldmark-meta,e03b0d49f716e556026620fc9e5035e3b2770d4e,MIT
go-libravatar,06d1c002b2510fad1ebbbdb30cd2a7de0a6d30b2,MIT
go-md2man,f67b5f6400a3ea2156517041a329ae5f5935395c,MIT
gomemcached,8e80c07b5eec0aa872cbe58e44ccf130d5092716,MIT
go-ntlmssp,cb9428e4ac1e1edffb49d21e3b29a0a30c664c83,MIT
google-cloud-go,141f2a53d66a2389f64dd122df6bb49fada3e182,Apache-2.0
google-cloud-go,cf8081fada0955a1682ce3fc400b44bc141309c7,Apache-2.0
go-oniguruma,a262ddef4035fbcef4ba6dcc6fae6dd28cad4243,MIT
go-org,338dfae4f1d2a1f03a7317ccb671b5ced9304f24,MIT
gopkg.in/alexcesaro/quotedprintable.v3,2caba252f4dc,MIT
gopkg.in/gomail.v2,81ebce5c23df,MIT
gopkg.in/warnings.v0,v0.1.2,BSD-2-Clause
go-rendezvous,9f7001d12a5f0021fd3283525f888b5814ccee27,MIT
go-retryablehttp,4165cf8897205a879a06b20d1ed0a2a76fbb6a17,MPL-2.0
go-runewidth,44b7c5b4d67df8ca22917b6800c158a6d3be3560,MIT
go-semver,e214231b295a8ea9479f11b70b35d5acf3556d9b,Apache-2.0
